alertType,vehicleNum,date,time,startTime,endTime,GPSlat,GPSlng,Speed,Time__seconds
ldw,TS08Z0204,04-01-2024,01:21:03,04-01-2024 01:21,04-01-2024 01:21,17.1602317,79.4955517,80,4863
ldw,TS08Z0204,04-01-2024,01:21:38,04-01-2024 01:21,04-01-2024 01:21,17.1610717,79.4893333,83,4898
ldw,TS08Z0204,04-01-2024,01:22:21,04-01-2024 01:22,04-01-2024 01:22,17.1610717,79.4893333,83,4941
ldw,TS08Z0204,04-01-2024,01:23:55,04-01-2024 01:23,04-01-2024 01:23,17.1586233,79.4708383,59,5035
ldw,TS08Z0204,04-01-2024,01:24:05,04-01-2024 01:24,04-01-2024 01:24,17.1583867,79.469165,64,5045
hmw,TS08Z0204,04-01-2024,01:24:17,04-01-2024 01:24,04-01-2024 01:24,17.1581833,79.4675117,66,5057
ldw,TS08Z0204,04-01-2024,01:24:52,04-01-2024 01:24,04-01-2024 01:24,17.1570817,79.4594633,82,5092
ldw,TS08Z0204,04-01-2024,01:26:02,04-01-2024 01:26,04-01-2024 01:26,17.1591017,79.4447317,83,5162
ldw,TS08Z0204,04-01-2024,01:26:21,04-01-2024 01:26,04-01-2024 01:26,17.1585083,79.440435,83,5181
ldw,TS08Z0204,04-01-2024,01:27:05,04-01-2024 01:27,04-01-2024 01:27,17.1568717,79.4319533,83,5225
ldw,TS08Z0204,04-01-2024,01:27:10,04-01-2024 01:27,04-01-2024 01:27,17.156455,79.4298383,82,5230
ldw,TS08Z0204,04-01-2024,01:27:18,04-01-2024 01:27,04-01-2024 01:27,17.156455,79.4298383,82,5238
hmw,TS08Z0204,04-01-2024,01:27:28,04-01-2024 01:27,04-01-2024 01:27,17.15612,79.42772,81,5248
ldw,TS08Z0204,04-01-2024,01:27:55,04-01-2024 01:27,04-01-2024 01:27,17.156935,79.422595,57,5275
ldw,TS08Z0204,04-01-2024,01:28:13,04-01-2024 01:28,04-01-2024 01:28,17.15847,79.41983,63,5293
ldw,TS08Z0204,04-01-2024,01:28:57,04-01-2024 01:28,04-01-2024 01:28,17.1621567,79.4130117,78,5337
hmw,TS08Z0204,04-01-2024,01:29:15,04-01-2024 01:29,04-01-2024 01:29,17.1646317,79.4097183,81,5355
ldw,TS08Z0204,04-01-2024,01:29:46,04-01-2024 01:29,04-01-2024 01:29,17.167665,79.404765,72,5386
ldw,TS08Z0204,04-01-2024,01:30:27,04-01-2024 01:30,04-01-2024 01:30,17.1684567,79.39676,82,5427
ldw,TS08Z0204,04-01-2024,01:30:33,04-01-2024 01:30,04-01-2024 01:30,17.168585,79.3949183,57,5433
ldw,TS08Z0204,04-01-2024,01:30:48,04-01-2024 01:30,04-01-2024 01:30,17.168735,79.3932683,67,5448
ldw,TS08Z0204,04-01-2024,01:32:10,04-01-2024 01:32,04-01-2024 01:32,17.1712783,79.3751017,76,5530
ldw,TS08Z0204,04-01-2024,01:32:15,04-01-2024 01:32,04-01-2024 01:32,17.1712783,79.3751017,76,5535
ldw,TS08Z0204,04-01-2024,01:33:18,04-01-2024 01:33,04-01-2024 01:33,17.1708683,79.3626167,80,5598
ldw,TS08Z0204,04-01-2024,01:33:22,04-01-2024 01:33,04-01-2024 01:33,17.1706767,79.3605017,80,5602
ldw,TS08Z0204,04-01-2024,01:34:26,04-01-2024 01:34,04-01-2024 01:34,17.169625,79.3491567,81,5666
ldw,TS08Z0204,04-01-2024,01:35:38,04-01-2024 01:35,04-01-2024 01:35,17.165495,79.3350467,83,5738
ldw,TS08Z0204,04-01-2024,01:36:05,04-01-2024 01:36,04-01-2024 01:36,17.163685,79.328805,83,5765
ldw,TS08Z0204,04-01-2024,01:36:45,04-01-2024 01:36,04-01-2024 01:36,17.1611533,79.3205133,83,5805
ldw,TS08Z0204,04-01-2024,01:36:54,04-01-2024 01:36,04-01-2024 01:36,17.16047,79.3184533,83,5814
ldw,TS08Z0204,04-01-2024,01:36:58,04-01-2024 01:36,04-01-2024 01:36,17.16047,79.3184533,83,5818
ldw,TS08Z0204,04-01-2024,01:37:01,04-01-2024 01:37,04-01-2024 01:37,17.15987,79.316475,67,5821
ldw,TS08Z0204,04-01-2024,01:37:47,04-01-2024 01:37,04-01-2024 01:37,17.1587533,79.309285,81,5867
ldw,TS08Z0204,04-01-2024,01:37:58,04-01-2024 01:37,04-01-2024 01:37,17.1585533,79.3071583,80,5878
ldw,TS08Z0204,04-01-2024,01:38:03,04-01-2024 01:38,04-01-2024 01:38,17.1589417,79.3052067,64,5883
ldw,TS08Z0204,04-01-2024,01:38:39,04-01-2024 01:38,04-01-2024 01:38,17.1624133,79.29864,82,5919
ldw,TS08Z0204,04-01-2024,01:38:43,04-01-2024 01:38,04-01-2024 01:38,17.1624133,79.29864,82,5923
ldw,TS08Z0204,04-01-2024,01:39:08,04-01-2024 01:39,04-01-2024 01:39,17.1645517,79.2948583,83,5948
ldw,TS08Z0204,04-01-2024,01:39:23,04-01-2024 01:39,04-01-2024 01:39,17.1666417,79.29114,81,5963
ldw,TS08Z0204,04-01-2024,01:39:52,04-01-2024 01:39,04-01-2024 01:39,17.1699283,79.2857033,81,5992
ldw,TS08Z0204,04-01-2024,01:40:33,04-01-2024 01:40,04-01-2024 01:40,17.17359,79.2778983,82,6033
ldw,TS08Z0204,04-01-2024,01:40:40,04-01-2024 01:40,04-01-2024 01:40,17.1744167,79.2759133,82,6040
ldw,TS08Z0204,04-01-2024,01:42:37,04-01-2024 01:42,04-01-2024 01:42,17.1827333,79.254395,82,6157
hmw,TS08Z0204,04-01-2024,01:43:38,04-01-2024 01:43,04-01-2024 01:43,17.1914717,79.245335,78,6218
ldw,TS08Z0204,04-01-2024,01:44:13,04-01-2024 01:44,04-01-2024 01:44,17.1935083,79.2399733,50,6253
ldw,TS08Z0204,04-01-2024,01:46:07,04-01-2024 01:46,04-01-2024 01:46,17.198915,79.2205483,72,6367
ldw,TS08Z0204,04-01-2024,01:46:14,04-01-2024 01:46,04-01-2024 01:46,17.19941,79.2186233,78,6374
ldw,TS08Z0204,04-01-2024,01:46:44,04-01-2024 01:46,04-01-2024 01:46,17.199735,79.21251,84,6404
ldw,TS08Z0204,04-01-2024,01:47:39,04-01-2024 01:47,04-01-2024 01:47,17.197005,79.2034367,55,6459
ldw,TS08Z0204,04-01-2024,01:48:33,04-01-2024 01:48,04-01-2024 01:48,17.1965783,79.1943767,73,6513
hmw,TS08Z0204,04-01-2024,01:49:09,04-01-2024 01:49,04-01-2024 01:49,17.2005633,79.188645,64,6549
ldw,TS08Z0204,04-01-2024,01:49:20,04-01-2024 01:49,04-01-2024 01:49,17.20186,79.1877817,62,6560
hmw,TS08Z0204,04-01-2024,01:49:23,04-01-2024 01:49,04-01-2024 01:49,17.20186,79.1877817,62,6563
hmw,TS08Z0204,04-01-2024,01:49:28,04-01-2024 01:49,04-01-2024 01:49,17.20186,79.1877817,62,6568
hmw,TS08Z0204,04-01-2024,01:49:42,04-01-2024 01:49,04-01-2024 01:49,17.204395,79.1865033,49,6582
hmw,TS08Z0204,04-01-2024,01:50:42,04-01-2024 01:50,04-01-2024 01:50,17.2081733,79.18017,50,6642
ldw,TS08Z0204,04-01-2024,01:51:18,04-01-2024 01:51,04-01-2024 01:51,17.2088667,79.17636,63,6678
hmw,TS08Z0204,04-01-2024,01:52:31,04-01-2024 01:52,04-01-2024 01:52,17.2128517,79.162175,48,6751
ldw,TS08Z0204,04-01-2024,01:52:46,04-01-2024 01:52,04-01-2024 01:52,17.2132083,79.1608533,57,6766
ldw,TS08Z0204,04-01-2024,01:52:57,04-01-2024 01:52,04-01-2024 01:52,17.2136467,79.1592583,65,6777
ldw,TS08Z0204,04-01-2024,01:53:04,04-01-2024 01:53,04-01-2024 01:53,17.214125,79.157545,67,6784
ldw,TS08Z0204,04-01-2024,01:53:17,04-01-2024 01:53,04-01-2024 01:53,17.2148117,79.1558283,75,6797
ldw,TS08Z0204,04-01-2024,01:54:01,04-01-2024 01:54,04-01-2024 01:54,17.2202833,79.1470783,81,6841
ldw,TS08Z0204,04-01-2024,01:54:15,04-01-2024 01:54,04-01-2024 01:54,17.2213867,79.1452983,81,6855
ldw,TS08Z0204,04-01-2024,01:54:37,04-01-2024 01:54,04-01-2024 01:54,17.22365,79.141745,78,6877
ldw,TS08Z0204,04-01-2024,01:54:59,04-01-2024 01:54,04-01-2024 01:54,17.2268417,79.1364967,79,6899
ldw,TS08Z0204,04-01-2024,01:55:08,04-01-2024 01:55,04-01-2024 01:55,17.2268417,79.1364967,79,6908
ldw,TS08Z0204,04-01-2024,01:55:14,04-01-2024 01:55,04-01-2024 01:55,17.2278017,79.1347783,75,6914
ldw,TS08Z0204,04-01-2024,01:55:27,04-01-2024 01:55,04-01-2024 01:55,17.2287967,79.13308,77,6927
ldw,TS08Z0204,04-01-2024,01:55:42,04-01-2024 01:55,04-01-2024 01:55,17.2307733,79.1296683,75,6942
ldw,TS08Z0204,04-01-2024,01:56:32,04-01-2024 01:56,04-01-2024 01:56,17.2327083,79.1203817,72,6992
ldw,TS08Z0204,04-01-2024,01:57:46,04-01-2024 01:57,04-01-2024 01:57,17.2314367,79.1085083,76,7066
ldw,TS08Z0204,04-01-2024,01:58:01,04-01-2024 01:58,04-01-2024 01:58,17.231115,79.1026467,72,7081
hmw,TS08Z0204,04-01-2024,01:58:06,04-01-2024 01:58,04-01-2024 01:58,17.231115,79.1026467,72,7086
ldw,TS08Z0204,04-01-2024,01:58:52,04-01-2024 01:58,04-01-2024 01:58,17.2310783,79.0946233,76,7132
ldw,TS08Z0204,04-01-2024,01:59:00,04-01-2024 01:59,04-01-2024 01:59,17.2310467,79.0925267,82,7140
ldw,TS08Z0204,04-01-2024,01:59:55,04-01-2024 01:59,04-01-2024 01:59,17.2298883,79.0817883,83,7195
ldw,TS08Z0204,04-01-2024,02:00:20,04-01-2024 02:00,04-01-2024 02:00,17.2294617,79.075295,82,7220
ldw,TS08Z0204,04-01-2024,02:00:48,04-01-2024 02:00,04-01-2024 02:00,17.2294617,79.075295,82,7248
ldw,TS08Z0204,04-01-2024,02:01:48,04-01-2024 02:01,04-01-2024 02:01,17.230785,79.0566017,83,7308
ldw,TS08Z0204,04-01-2024,02:03:06,04-01-2024 02:03,04-01-2024 02:03,17.2312367,79.0394617,78,7386
ldw,TS08Z0204,04-01-2024,02:03:36,04-01-2024 02:03,04-01-2024 02:03,17.23029,79.0333083,72,7416
ldw,TS08Z0204,04-01-2024,02:03:58,04-01-2024 02:03,04-01-2024 02:03,17.2297617,79.0295067,77,7438
hmw,TS08Z0204,04-01-2024,02:04:09,04-01-2024 02:04,04-01-2024 02:04,17.2296133,79.0276033,68,7449
ldw,TS08Z0204,04-01-2024,02:04:22,04-01-2024 02:04,04-01-2024 02:04,17.2294817,79.0260167,60,7462
hmw,TS08Z0204,04-01-2024,02:04:29,04-01-2024 02:04,04-01-2024 02:04,17.2294167,79.0243083,71,7469
ldw,TS08Z0204,04-01-2024,02:04:56,04-01-2024 02:04,04-01-2024 02:04,17.22928,79.0182617,80,7496
ldw,TS08Z0204,04-01-2024,02:05:07,04-01-2024 02:05,04-01-2024 02:05,17.2295833,79.0161767,82,7507
ldw,TS08Z0204,04-01-2024,02:05:50,04-01-2024 02:05,04-01-2024 02:05,17.2302533,79.0075733,77,7550
ldw,TS08Z0204,04-01-2024,02:05:55,04-01-2024 02:05,04-01-2024 02:05,17.2302533,79.0075733,77,7555
ldw,TS08Z0204,04-01-2024,02:06:05,04-01-2024 02:06,04-01-2024 02:06,17.2298367,79.0055883,80,7565
ldw,TS08Z0204,04-01-2024,02:06:19,04-01-2024 02:06,04-01-2024 02:06,17.2296,79.001445,76,7579
hmw,TS08Z0204,04-01-2024,02:06:22,04-01-2024 02:06,04-01-2024 02:06,17.2296,79.001445,76,7582
ldw,TS08Z0204,04-01-2024,02:06:56,04-01-2024 02:06,04-01-2024 02:06,17.2294233,78.99511,66,7616
ldw,TS08Z0204,04-01-2024,02:07:11,04-01-2024 02:07,04-01-2024 02:07,17.23002,78.993325,79,7631
ldw,TS08Z0204,04-01-2024,02:07:24,04-01-2024 02:07,04-01-2024 02:07,17.230755,78.9913,81,7644
hmw,TS08Z0204,04-01-2024,02:07:37,04-01-2024 02:07,04-01-2024 02:07,17.2322233,78.9873,77,7657
ldw,TS08Z0204,04-01-2024,02:07:48,04-01-2024 02:07,04-01-2024 02:07,17.2328167,78.9854683,72,7668
ldw,TS08Z0204,04-01-2024,02:08:33,04-01-2024 02:08,04-01-2024 02:08,17.229365,78.9783017,80,7713
ldw,TS08Z0204,04-01-2024,02:08:40,04-01-2024 02:08,04-01-2024 02:08,17.2286567,78.9764283,72,7720
ldw,TS08Z0204,04-01-2024,02:09:04,04-01-2024 02:09,04-01-2024 02:09,17.2290783,78.9730333,65,7744
hmw,TS08Z0204,04-01-2024,02:09:12,04-01-2024 02:09,04-01-2024 02:09,17.229585,78.9713133,70,7752
ldw,TS08Z0204,04-01-2024,02:09:28,04-01-2024 02:09,04-01-2024 02:09,17.2305717,78.9679933,63,7768
ldw,TS08Z0204,04-01-2024,02:09:47,04-01-2024 02:09,04-01-2024 02:09,17.23158,78.9645617,70,7787
ldw,TS08Z0204,04-01-2024,02:09:57,04-01-2024 02:09,04-01-2024 02:09,17.232115,78.9627833,72,7797
ldw,TS08Z0204,04-01-2024,02:13:05,04-01-2024 02:13,04-01-2024 02:13,17.2388817,78.9440683,72,7985
ldw,TS08Z0204,04-01-2024,02:13:20,04-01-2024 02:13,04-01-2024 02:13,17.24027,78.9405217,75,8000
hmw,TS08Z0204,04-01-2024,02:13:21,04-01-2024 02:13,04-01-2024 02:13,17.24027,78.9405217,75,8001
ldw,TS08Z0204,04-01-2024,02:13:37,04-01-2024 02:13,04-01-2024 02:13,17.2412183,78.9369333,73,8017
ldw,TS08Z0204,04-01-2024,02:13:51,04-01-2024 02:13,04-01-2024 02:13,17.2417467,78.935095,74,8031
ldw,TS08Z0204,04-01-2024,02:14:01,04-01-2024 02:14,04-01-2024 02:14,17.242245,78.9331733,79,8041
ldw,TS08Z0204,04-01-2024,02:14:31,04-01-2024 02:14,04-01-2024 02:14,17.2439467,78.9272117,76,8071
ldw,TS08Z0204,04-01-2024,02:14:41,04-01-2024 02:14,04-01-2024 02:14,17.24444,78.9253067,78,8081
ldw,TS08Z0204,04-01-2024,02:14:49,04-01-2024 02:14,04-01-2024 02:14,17.2448483,78.9232667,81,8089
ldw,TS08Z0204,04-01-2024,02:15:47,04-01-2024 02:15,04-01-2024 02:15,17.2471817,78.9110483,81,8147
ldw,TS08Z0204,04-01-2024,02:15:54,04-01-2024 02:15,04-01-2024 02:15,17.2471817,78.9110483,81,8154
hmw,TS08Z0204,04-01-2024,02:16:54,04-01-2024 02:16,04-01-2024 02:16,17.2513,78.8997133,73,8214
ldw,TS08Z0204,04-01-2024,02:17:34,04-01-2024 02:17,04-01-2024 02:17,17.2540733,78.8939217,69,8254
ldw,TS08Z0204,04-01-2024,02:17:48,04-01-2024 02:17,04-01-2024 02:17,17.255535,78.89067,67,8268
ldw,TS08Z0204,04-01-2024,02:18:17,04-01-2024 02:18,04-01-2024 02:18,17.2562133,78.8852983,72,8297
ldw,TS08Z0204,04-01-2024,02:18:52,04-01-2024 02:18,04-01-2024 02:18,17.2561233,78.879615,71,8332
ldw,TS08Z0204,04-01-2024,02:19:19,04-01-2024 02:19,04-01-2024 02:19,17.2575883,78.8738667,79,8359
ldw,TS08Z0204,04-01-2024,02:19:43,04-01-2024 02:19,04-01-2024 02:19,17.2582333,78.8699233,78,8383
ldw,TS08Z0204,04-01-2024,02:20:51,04-01-2024 02:20,04-01-2024 02:20,17.2583183,78.8564133,67,8451
ldw,TS08Z0204,04-01-2024,02:21:12,04-01-2024 02:21,04-01-2024 02:21,17.258395,78.8527383,73,8472
ldw,TS08Z0204,04-01-2024,02:21:51,04-01-2024 02:21,04-01-2024 02:21,17.2602233,78.844865,73,8511
ldw,TS08Z0204,04-01-2024,02:22:13,04-01-2024 02:22,04-01-2024 02:22,17.2618467,78.8415333,80,8533
ldw,TS08Z0204,04-01-2024,02:23:01,04-01-2024 02:23,04-01-2024 02:23,17.26505,78.8321583,74,8581
ldw,TS08Z0204,04-01-2024,02:23:13,04-01-2024 02:23,04-01-2024 02:23,17.2657383,78.8303383,74,8593
ldw,TS08Z0204,04-01-2024,02:23:27,04-01-2024 02:23,04-01-2024 02:23,17.2675083,78.8269817,76,8607
hmw,TS08Z0204,04-01-2024,02:24:33,04-01-2024 02:24,04-01-2024 02:24,17.2733467,78.8166033,63,8673
ldw,TS08Z0204,04-01-2024,02:25:02,04-01-2024 02:25,04-01-2024 02:25,17.2754567,78.8127233,66,8702
ldw,TS08Z0204,04-01-2024,02:25:12,04-01-2024 02:25,04-01-2024 02:25,17.276325,78.8111367,72,8712
ldw,TS08Z0204,04-01-2024,02:25:46,04-01-2024 02:25,04-01-2024 02:25,17.28012,78.80396,78,8746
ldw,TS08Z0204,04-01-2024,02:25:56,04-01-2024 02:25,04-01-2024 02:25,17.2808433,78.80201,80,8756
ldw,TS08Z0204,04-01-2024,02:26:18,04-01-2024 02:26,04-01-2024 02:26,17.280485,78.7979633,76,8778
ldw,TS08Z0204,04-01-2024,02:26:51,04-01-2024 02:26,04-01-2024 02:26,17.2795267,78.7921717,75,8811
ldw,TS08Z0204,04-01-2024,02:27:41,04-01-2024 02:27,04-01-2024 02:27,17.2800367,78.786475,78,8861
ldw,TS08Z0204,04-01-2024,02:31:57,04-01-2024 02:31,04-01-2024 02:31,17.29432,78.7429083,70,9117
ldw,TS08Z0204,04-01-2024,02:32:27,04-01-2024 02:32,04-01-2024 02:32,17.300055,78.7394533,65,9147
ldw,TS08Z0204,04-01-2024,02:43:17,04-01-2024 02:43,04-01-2024 02:43,17.3172283,78.6601633,66,9797
ldw,TS08Z0204,04-01-2024,02:43:20,04-01-2024 02:43,04-01-2024 02:43,17.3172117,78.6583017,71,9800
ldw,TS08Z0204,04-01-2024,02:43:28,04-01-2024 02:43,04-01-2024 02:43,17.3172117,78.6583017,71,9808
ldw,TS08Z0204,04-01-2024,02:43:38,04-01-2024 02:43,04-01-2024 02:43,17.3175033,78.6566217,66,9818
hmw,TS08Z0204,04-01-2024,02:47:55,04-01-2024 02:47,04-01-2024 02:47,17.3197,78.6180117,54,10075
ldw,TS08Z0204,04-01-2024,02:50:17,04-01-2024 02:50,04-01-2024 02:50,17.3273817,78.602535,59,10217
hmw,TS08Z0204,04-01-2024,02:52:35,04-01-2024 02:52,04-01-2024 02:52,17.3353367,78.5839183,45,10355
ldw,TS08Z0204,04-01-2024,02:55:46,04-01-2024 02:55,04-01-2024 02:55,17.3423917,78.5569367,64,10546
ldw,TS08Z0204,04-01-2024,03:01:56,04-01-2024 03:01,04-01-2024 03:01,17.3558967,78.5453567,53,10916
ldw,TS08Z0204,04-01-2024,03:02:10,04-01-2024 03:02,04-01-2024 03:02,17.3590633,78.5445633,70,10930
ldw,TS08Z0204,04-01-2024,03:02:51,04-01-2024 03:02,04-01-2024 03:02,17.3656,78.5422517,67,10971
ldw,TS08Z0204,04-01-2024,03:02:55,04-01-2024 03:02,04-01-2024 03:02,17.3656,78.5422517,67,10975
ldw,TS08Z0204,04-01-2024,03:03:04,04-01-2024 03:03,04-01-2024 03:03,17.366755,78.541005,66,10984
hmw,TS08Z0204,04-01-2024,03:05:14,04-01-2024 03:04,04-01-2024 03:05,17.3685267,78.52663,40,11114
ldw,TS08Z0204,04-01-2024,03:07:01,04-01-2024 03:07,04-01-2024 03:07,17.371655,78.5108683,62,11221
ldw,TS08Z0204,04-01-2024,03:07:30,04-01-2024 03:07,04-01-2024 03:07,17.372935,78.5061667,61,11250
ldw,TS08Z0204,04-01-2024,03:07:36,04-01-2024 03:07,04-01-2024 03:07,17.372935,78.5061667,61,11256
ldw,TS08Z0204,04-01-2024,03:21:59,04-01-2024 03:21,04-01-2024 03:21,17.39446,78.4703,50,12119
ldw,TS08Z0204,04-01-2024,03:22:41,04-01-2024 03:22,04-01-2024 03:22,17.4005367,78.46992,46,12161
hmw,TS08Z0204,04-01-2024,08:22:49,04-01-2024 08:22,04-01-2024 08:22,17.3389583,78.56721,37,30169
hmw,TS08Z0204,04-01-2024,08:26:13,04-01-2024 08:26,04-01-2024 08:26,17.3364183,78.57686,31,30373
pcw,TS08Z0204,04-01-2024,08:30:07,04-01-2024 08:30,04-01-2024 08:30,17.330355,78.5935333,0,30607
pcw,TS08Z0204,04-01-2024,08:33:28,04-01-2024 08:33,04-01-2024 08:33,17.3270983,78.6045183,0,30808
hmw,TS08Z0204,04-01-2024,08:35:41,,,17.3226167,78.6116033,0,30941
hmw,TS08Z0204,04-01-2024,08:54:01,,,17.3065617,78.7067583,0,32041
ldw,TS08Z0204,04-01-2024,08:59:26,04-01-2024 08:59,04-01-2024 08:59,17.298765,78.7399383,0,32366
ldw,TS08Z0204,04-01-2024,09:03:52,04-01-2024 09:03,04-01-2024 09:03,17.2850283,78.7764517,0,32632
ldw,TS08Z0204,04-01-2024,09:04:59,04-01-2024 09:04,04-01-2024 09:04,17.279365,78.7899433,0,32699
ldw,TS08Z0204,04-01-2024,09:05:03,04-01-2024 09:05,04-01-2024 09:05,17.279365,78.7899433,0,32703
ldw,TS08Z0204,04-01-2024,09:05:43,04-01-2024 09:05,04-01-2024 09:05,17.280315,78.796455,0,32743
ldw,TS08Z0204,04-01-2024,09:06:20,04-01-2024 09:06,04-01-2024 09:06,17.2806733,78.8030683,0,32780
ldw,TS08Z0204,04-01-2024,09:06:33,04-01-2024 09:06,04-01-2024 09:06,17.279935,78.8045667,0,32793
ldw,TS08Z0204,04-01-2024,09:07:01,04-01-2024 09:07,04-01-2024 09:07,17.2769233,78.8101667,0,32821
ldw,TS08Z0204,04-01-2024,09:07:27,04-01-2024 09:07,04-01-2024 09:07,17.2738517,78.8158217,0,32847
ldw,TS08Z0204,04-01-2024,09:09:40,04-01-2024 09:09,04-01-2024 09:09,17.2638367,78.8377533,0,32980
ldw,TS08Z0204,04-01-2024,09:10:11,04-01-2024 09:10,04-01-2024 09:10,17.2616233,78.8421717,0,33011
ldw,TS08Z0204,04-01-2024,09:11:01,04-01-2024 09:11,04-01-2024 09:11,17.2585717,78.8496983,0,33061
ldw,TS08Z0204,04-01-2024,09:11:27,04-01-2024 09:11,04-01-2024 09:11,17.258455,78.8541183,0,33087
hmw,TS08Z0204,04-01-2024,09:11:43,,,17.2583467,78.85769,0,33103
ldw,TS08Z0204,04-01-2024,09:11:53,04-01-2024 09:11,04-01-2024 09:11,17.2582683,78.859515,0,33113
ldw,TS08Z0204,04-01-2024,09:12:43,04-01-2024 09:12,04-01-2024 09:12,17.25834,78.869865,0,33163
ldw,TS08Z0204,04-01-2024,09:13:17,04-01-2024 09:13,04-01-2024 09:13,17.2574783,78.874605,0,33197
hmw,TS08Z0204,04-01-2024,09:13:51,,,17.2564083,78.8782183,0,33231
pcw,TS08Z0204,04-01-2024,09:16:25,04-01-2024 09:16,04-01-2024 09:16,17.2539,78.8943933,0,33385
ldw,TS08Z0204,04-01-2024,09:17:28,04-01-2024 09:17,04-01-2024 09:17,17.251885,78.8985833,0,33448
ldw,TS08Z0204,04-01-2024,09:17:48,04-01-2024 09:17,04-01-2024 09:17,17.2506767,78.9014567,0,33468
ldw,TS08Z0204,04-01-2024,09:17:53,04-01-2024 09:17,04-01-2024 09:17,17.2499767,78.9030467,0,33473
ldw,TS08Z0204,04-01-2024,09:18:43,04-01-2024 09:18,04-01-2024 09:18,17.2477767,78.908635,0,33523
ldw,TS08Z0204,04-01-2024,09:19:24,04-01-2024 09:19,04-01-2024 09:19,17.2462633,78.91594,0,33564
ldw,TS08Z0204,04-01-2024,09:19:28,04-01-2024 09:19,04-01-2024 09:19,17.2462633,78.91594,0,33568
ldw,TS08Z0204,04-01-2024,09:19:47,04-01-2024 09:19,04-01-2024 09:19,17.2455417,78.919945,0,33587
ldw,TS08Z0204,04-01-2024,09:21:38,04-01-2024 09:21,04-01-2024 09:21,17.240855,78.9386633,0,33698
ldw,TS08Z0204,04-01-2024,09:21:50,04-01-2024 09:21,04-01-2024 09:21,17.2403533,78.9404783,0,33710
ldw,TS08Z0204,04-01-2024,09:22:38,04-01-2024 09:22,04-01-2024 09:22,17.2367167,78.9498367,0,33758
ldw,TS08Z0204,04-01-2024,09:23:14,04-01-2024 09:23,04-01-2024 09:23,17.2339967,78.9567583,0,33794
ldw,TS08Z0204,04-01-2024,09:24:59,04-01-2024 09:24,04-01-2024 09:24,17.2307867,78.9674117,0,33899
ldw,TS08Z0204,04-01-2024,09:25:22,04-01-2024 09:25,04-01-2024 09:25,17.22942,78.9721683,0,33922
ldw,TS08Z0204,04-01-2024,09:25:33,04-01-2024 09:25,04-01-2024 09:25,17.2289317,78.9737367,0,33933
hmw,TS08Z0204,04-01-2024,09:26:00,,,17.2288267,78.9762567,0,33960
ldw,TS08Z0204,04-01-2024,09:26:08,04-01-2024 09:26,04-01-2024 09:26,17.229105,78.97737,0,33968
ldw,TS08Z0204,04-01-2024,09:26:33,04-01-2024 09:26,04-01-2024 09:26,17.2320433,78.9811167,0,33993
ldw,TS08Z0204,04-01-2024,09:26:49,04-01-2024 09:26,04-01-2024 09:26,17.2328333,78.982765,0,34009
ldw,TS08Z0204,04-01-2024,09:27:44,04-01-2024 09:27,04-01-2024 09:27,17.230755,78.99168,0,34064
ldw,TS08Z0204,04-01-2024,09:27:59,04-01-2024 09:27,04-01-2024 09:27,17.2302167,78.9931383,0,34079
ldw,TS08Z0204,04-01-2024,09:28:09,04-01-2024 09:28,04-01-2024 09:28,17.22973,78.9944917,0,34089
ldw,TS08Z0204,04-01-2024,09:28:49,04-01-2024 09:28,04-01-2024 09:28,17.2296683,79.0010617,0,34129
hmw,TS08Z0204,04-01-2024,09:29:02,,,17.229855,79.0041517,0,34142
ldw,TS08Z0204,04-01-2024,09:29:28,04-01-2024 09:29,04-01-2024 09:29,17.2303667,79.007405,0,34168
ldw,TS08Z0204,04-01-2024,09:29:40,04-01-2024 09:29,04-01-2024 09:29,17.230525,79.0093,0,34180
ldw,TS08Z0204,04-01-2024,09:30:35,04-01-2024 09:30,04-01-2024 09:30,17.2293767,79.0190283,0,34235
ldw,TS08Z0204,04-01-2024,09:31:01,04-01-2024 09:31,04-01-2024 09:31,17.2294467,79.022775,0,34261
hmw,TS08Z0204,04-01-2024,09:32:08,,,17.2307467,79.0354633,0,34328
hmw,TS08Z0204,04-01-2024,09:32:32,,,17.2312567,79.0384367,0,34352
ldw,TS08Z0204,04-01-2024,09:32:50,04-01-2024 09:32,04-01-2024 09:32,17.2313117,79.0396217,0,34370
ldw,TS08Z0204,04-01-2024,09:33:18,04-01-2024 09:33,04-01-2024 09:33,17.23141,79.0444833,0,34398
ldw,TS08Z0204,04-01-2024,09:34:18,04-01-2024 09:34,04-01-2024 09:34,17.2308767,79.0566417,0,34458
ldw,TS08Z0204,04-01-2024,09:34:48,04-01-2024 09:33,04-01-2024 09:34,17.2313383,79.04645,0,34488
ldw,TS08Z0204,04-01-2024,09:36:01,04-01-2024 09:36,04-01-2024 09:36,17.2295033,79.07779,0,34561
ldw,TS08Z0204,04-01-2024,09:37:45,04-01-2024 09:37,04-01-2024 09:37,17.2311667,79.100885,0,34665
ldw,TS08Z0204,04-01-2024,09:37:52,04-01-2024 09:37,04-01-2024 09:37,17.23122,79.102375,0,34672
ldw,TS08Z0204,04-01-2024,09:38:01,04-01-2024 09:38,04-01-2024 09:38,17.23122,79.102375,0,34681
ldw,TS08Z0204,04-01-2024,09:38:37,04-01-2024 09:38,04-01-2024 09:38,17.2318867,79.1102783,0,34717
